id,claim_id,book_name,chunk_id,chapter_id,chunk_pos,time_bucket,retrieval_stage,score_vec,score_lex,score_rerank,score_lex_norm,rank,is_disjoint,run_id
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0982,ch000,0.628425,MID,BM25,,15.575876144394945,,1.0,1,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w1368,ch000,0.877533,LATE,BM25,,14.417931332975765,,0.8253942839644479,2,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w1014,ch000,0.64898,MID,BM25,,14.071061607315933,,0.7730900323087395,3,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w1281,ch000,0.820568,LATE,BM25,,13.542625759133596,,0.6934075476680013,4,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0181,ch000,0.116113,EARLY,BM25,,13.210587361152783,,0.6433397018959025,5,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0083,ch000,0.05363,EARLY,BM25,,13.154979014947301,,0.6349545569295711,6,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0747,ch000,0.477596,MID,BM25,,13.130022011497632,,0.6311913072354078,7,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w1428,ch000,0.916358,LATE,BM25,,12.794938542730234,,0.5806642972960472,8,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0176,ch000,0.112936,EARLY,BM25,,12.606875068223435,,0.5523063329936306,9,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0082,ch000,0.053001,EARLY,BM25,,12.557542780514588,,0.5448675506491438,10,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w1037,ch000,0.664169,LATE,BM25,,12.46488465234595,,0.5308956940840883,11,True,run_20260201_223201
123,123_c01,The Count of Monte Cristo,montecristo_ch000_w0219,ch000,0.140397,EARLY,BM25,,12.079909496998978,,0.472845550422343,12,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0170,ch000,0.109126,EARLY,BM25,,20.067271922765023,,1.0,1,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0213,ch000,0.136575,EARLY,BM25,,12.274738757265233,,0.45335930317212736,2,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0217,ch000,0.139125,EARLY,BM25,,11.949657552897978,,0.4305550863267361,3,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0171,ch000,0.109771,EARLY,BM25,,11.894587441423957,,0.4266919569089716,4,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0863,ch000,0.552176,MID,BM25,,10.439961324320162,,0.3246509623581782,5,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0060,ch000,0.038678,EARLY,BM25,,10.384982725684587,,0.32079425250138505,6,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0391,ch000,0.24962,EARLY,BM25,,10.335570364116547,,0.3173280102428278,7,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w1307,ch000,0.837479,LATE,BM25,,10.07897201954107,,0.2993278176347773,8,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0218,ch000,0.139753,EARLY,BM25,,10.025852475065893,,0.2956015191140796,9,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0069,ch000,0.044622,EARLY,BM25,,9.860462221985188,,0.28399950969397897,10,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w0748,ch000,0.478251,MID,BM25,,9.216680870536218,,0.2388387026641274,11,True,run_20260201_223201
116,116_c01,The Count of Monte Cristo,montecristo_ch000_w1127,ch000,0.721907,LATE,BM25,,9.059623849287533,,0.22782126357035556,12,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0296,ch000,0.638294,MID,BM25,,20.74599004764258,,1.0,1,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,20.704865879751477,,0.9967622502355871,2,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,17.1935107729499,,0.7203095035217251,3,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0423,ch000,0.909506,LATE,BM25,,16.193088317252634,,0.6415451725612893,4,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0297,ch000,0.640441,MID,BM25,,15.938362462052723,,0.6214903332792558,5,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,15.301590743722482,,0.5713566141857035,6,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,15.175423035032736,,0.5614232954090544,7,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0312,ch000,0.67228,LATE,BM25,,13.991105784220773,,0.4681807303567815,8,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0259,ch000,0.558416,MID,BM25,,13.938825392263013,,0.46406463912806917,9,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0426,ch000,0.916,LATE,BM25,,13.876791822448318,,0.4591806697652099,10,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0309,ch000,0.665961,LATE,BM25,,13.651434034703355,,0.44143800987450943,11,True,run_20260201_223201
43,43_c01,In search of the castaways,castaways_ch000_w0231,ch000,0.497991,MID,BM25,,13.642244534021694,,0.44071451064782824,12,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,20.192798209312944,,1.0,1,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,16.695649669889484,,0.7337423766744483,2,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0299,ch000,0.64474,MID,BM25,,15.174199873759973,,0.6179058309401417,3,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0053,ch000,0.114377,EARLY,BM25,,14.93094423706552,,0.5993854086713505,4,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,14.893846260952248,,0.5965609307177385,5,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,14.667271911752,,0.5793105488581972,6,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0316,ch000,0.680863,LATE,BM25,,13.734275326289783,,0.508276261748111,7,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0297,ch000,0.640441,MID,BM25,,13.55924602843579,,0.4949502950831014,8,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0426,ch000,0.916,LATE,BM25,,13.389002162302091,,0.4819886702989322,9,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0231,ch000,0.497991,MID,BM25,,13.320029970479785,,0.47673742870506247,10,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0313,ch000,0.67441,LATE,BM25,,13.313161608558058,,0.4762145016115167,11,True,run_20260201_223201
43,43_c02,In search of the castaways,castaways_ch000_w0309,ch000,0.665961,LATE,BM25,,13.225995124273341,,0.46957802601499565,12,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0060,ch000,0.038678,EARLY,BM25,,18.57201464084905,,1.0,1,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w1269,ch000,0.812812,LATE,BM25,,14.827069246773021,,0.6837572564952666,2,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0682,ch000,0.435799,MID,BM25,,13.819733880591663,,0.5986925983204217,3,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0074,ch000,0.047908,EARLY,BM25,,13.669083672347265,,0.5859709081082944,4,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0539,ch000,0.344341,MID,BM25,,12.884500922285149,,0.5197166439530359,5,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0863,ch000,0.552176,MID,BM25,,12.835421900719254,,0.5155721551033244,6,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0841,ch000,0.537966,MID,BM25,,12.779686817240979,,0.5108655936307548,7,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w1125,ch000,0.720577,LATE,BM25,,12.653196516615479,,0.5001840921701932,8,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w1034,ch000,0.662134,LATE,BM25,,12.580718902260124,,0.4940637039683592,9,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w1079,ch000,0.691294,LATE,BM25,,12.372246290412386,,0.47645918807325044,10,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w0693,ch000,0.442908,MID,BM25,,12.022292167717325,,0.4469072346490581,11,True,run_20260201_223201
108,108_c01,The Count of Monte Cristo,montecristo_ch000_w1492,ch000,0.957366,LATE,BM25,,11.194217823141877,,0.37698031315945013,12,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w1087,ch000,0.696383,LATE,BM25,,19.272787579270705,,1.0,1,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0127,ch000,0.081697,EARLY,BM25,,16.831794541458194,,0.7766933212441013,2,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0126,ch000,0.081075,EARLY,BM25,,15.956735872765636,,0.6966412924200428,3,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w1034,ch000,0.662134,LATE,BM25,,15.091962239805977,,0.6175301581970017,4,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w1125,ch000,0.720577,LATE,BM25,,14.877802326118735,,0.597938402584702,5,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0688,ch000,0.439669,MID,BM25,,14.543258021435761,,0.5673336542637467,6,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0018,ch000,0.0117,EARLY,BM25,,14.24979308267587,,0.5404869243507021,7,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0707,ch000,0.451885,MID,BM25,,14.105746192009951,,0.5273092412350852,8,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0841,ch000,0.537966,MID,BM25,,13.419041178196286,,0.46448816245922214,9,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0858,ch000,0.548939,MID,BM25,,13.334086847726448,,0.4567163789722233,10,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w0840,ch000,0.537298,MID,BM25,,12.559484591280627,,0.38585429351590783,11,True,run_20260201_223201
108,108_c02,The Count of Monte Cristo,montecristo_ch000_w1126,ch000,0.721241,LATE,BM25,,12.555926461946402,,0.3855287890872177,12,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0182,ch000,0.116728,EARLY,BM25,,14.0392378013943,,1.0,1,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0179,ch000,0.114844,EARLY,BM25,,12.10806204771339,,0.7564731544804527,2,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0216,ch000,0.138502,EARLY,BM25,,11.680838665221051,,0.702599050856148,3,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0176,ch000,0.112936,EARLY,BM25,,11.503131243417608,,0.6801896312190606,4,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0205,ch000,0.131501,EARLY,BM25,,11.462020114511894,,0.6750053990128135,5,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0188,ch000,0.120586,EARLY,BM25,,11.119612431404335,,0.6318268002809767,6,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0408,ch000,0.260369,EARLY,BM25,,10.322737561661164,,0.5313385754612179,7,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0090,ch000,0.058092,EARLY,BM25,,10.317965792317727,,0.5307368415519457,8,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0181,ch000,0.116113,EARLY,BM25,,9.963800005862252,,0.48607551199555654,9,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0224,ch000,0.143544,EARLY,BM25,,9.923613078022562,,0.4810078242155771,10,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0342,ch000,0.218611,EARLY,BM25,,9.7933150024013,,0.46457686019128647,11,True,run_20260201_223201
128,128_c01,The Count of Monte Cristo,montecristo_ch000_w0704,ch000,0.449968,MID,BM25,,9.648206784570984,,0.44627829441868666,12,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,20.878729316165785,,1.0,1,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0065,ch000,0.140283,EARLY,BM25,,19.34757188766612,,0.865881357899203,2,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,18.55792203166416,,0.796713573809328,3,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0004,ch000,0.010043,EARLY,BM25,,18.00788780510277,,0.7485344367707149,4,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0187,ch000,0.403374,MID,BM25,,17.6640439314551,,0.7184161272031019,5,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0294,ch000,0.633978,MID,BM25,,17.628655897066327,,0.715316383812581,6,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,17.273176689786865,,0.6841789006981858,7,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0231,ch000,0.497991,MID,BM25,,16.844964332170264,,0.646670504196727,8,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0041,ch000,0.088841,EARLY,BM25,,15.801413418013816,,0.5552627697831268,9,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0304,ch000,0.655362,MID,BM25,,15.713978031551488,,0.5476040437203362,10,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0313,ch000,0.67441,LATE,BM25,,15.503796176539723,,0.5291935886856594,11,True,run_20260201_223201
29,29_c01,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,15.403414718319489,,0.5204008776175443,12,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0376,ch000,0.808581,LATE,BM25,,15.316406066119534,,1.0,1,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0367,ch000,0.78894,LATE,BM25,,14.14257482321398,,0.9056319761823787,2,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0368,ch000,0.791129,LATE,BM25,,12.859727184455751,,0.8024997778699027,3,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0377,ch000,0.810811,LATE,BM25,,12.795039468089282,,0.7972993267866034,4,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0375,ch000,0.806362,LATE,BM25,,12.424562164977033,,0.7675154790867873,5,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0374,ch000,0.80417,LATE,BM25,,12.152398989211559,,0.7456354165069722,6,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0380,ch000,0.817283,LATE,BM25,,11.585401577538233,,0.7000526927784106,7,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0379,ch000,0.815126,LATE,BM25,,11.407990739710913,,0.6857900717493844,8,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0411,ch000,0.883463,LATE,BM25,,11.353812914822193,,0.6814345442403102,9,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0381,ch000,0.819412,LATE,BM25,,10.974106345530945,,0.6509087265036062,10,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0366,ch000,0.786793,LATE,BM25,,10.753477728206871,,0.633171690843394,11,True,run_20260201_223201
69,69_c01,In search of the castaways,castaways_ch000_w0175,ch000,0.377648,MID,BM25,,10.160181840979476,,0.5854747490937557,12,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0376,ch000,0.808581,LATE,BM25,,12.702772919766868,,1.0,1,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0377,ch000,0.810811,LATE,BM25,,11.877785148199568,,0.9238073994263217,2,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0368,ch000,0.791129,LATE,BM25,,11.853317656477705,,0.9215476788728134,3,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0375,ch000,0.806362,LATE,BM25,,11.650950151380535,,0.9028578182271606,4,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0374,ch000,0.80417,LATE,BM25,,11.3693049529458,,0.8768461840582517,5,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0367,ch000,0.78894,LATE,BM25,,11.053977828074977,,0.8477238206689308,6,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0380,ch000,0.817283,LATE,BM25,,11.012113469578178,,0.8438573944561398,7,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0366,ch000,0.786793,LATE,BM25,,10.14719970068355,,0.7639773870241908,8,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0381,ch000,0.819412,LATE,BM25,,10.084161224331318,,0.7581554032142318,9,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0378,ch000,0.812975,LATE,BM25,,9.441129994072384,,0.6987675875737147,10,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0379,ch000,0.815126,LATE,BM25,,8.6510393344615,,0.6257979459384688,11,True,run_20260201_223201
69,69_c02,In search of the castaways,castaways_ch000_w0411,ch000,0.883463,LATE,BM25,,8.630493292467417,,0.6239003949383478,12,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0368,ch000,0.791129,LATE,BM25,,20.03224043845908,,1.0,1,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0375,ch000,0.806362,LATE,BM25,,19.847191863905785,,0.9886335808168252,2,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0374,ch000,0.80417,LATE,BM25,,19.07653350938943,,0.9412966806240287,3,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0369,ch000,0.793344,LATE,BM25,,14.641737390845034,,0.6688938707295147,4,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0411,ch000,0.883463,LATE,BM25,,14.547814002265952,,0.6631247227732487,5,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0367,ch000,0.78894,LATE,BM25,,14.443684476951752,,0.6567286733201614,6,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0380,ch000,0.817283,LATE,BM25,,14.185259020079702,,0.6408551542860269,7,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0377,ch000,0.810811,LATE,BM25,,13.780893795126978,,0.6160174344548607,8,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0376,ch000,0.808581,LATE,BM25,,12.81741503046257,,0.5568367380366398,9,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0378,ch000,0.812975,LATE,BM25,,12.193519602182445,,0.5185146002875816,10,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0379,ch000,0.815126,LATE,BM25,,11.88761894148151,,0.49972496547774653,11,True,run_20260201_223201
69,69_c03,In search of the castaways,castaways_ch000_w0384,ch000,0.82594,LATE,BM25,,11.05969972409545,,0.44887087542418774,12,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0376,ch000,0.808581,LATE,BM25,,16.57974611035252,,1.0,1,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0332,ch000,0.714846,LATE,BM25,,16.372862960820378,,0.9842116640124675,2,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0374,ch000,0.80417,LATE,BM25,,15.822443248796091,,0.9422062548370328,3,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0367,ch000,0.78894,LATE,BM25,,15.758753110392043,,0.9373457270149768,4,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0383,ch000,0.823763,LATE,BM25,,14.013731859014063,,0.8041740217096135,5,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0366,ch000,0.786793,LATE,BM25,,13.109949656889135,,0.7352016713806013,6,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0381,ch000,0.819412,LATE,BM25,,13.065755665597724,,0.7318289965894604,7,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0377,ch000,0.810811,LATE,BM25,,12.962790730258337,,0.7239712034451222,8,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0368,ch000,0.791129,LATE,BM25,,12.891146196748842,,0.7185036340984838,9,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0378,ch000,0.812975,LATE,BM25,,12.389141603245026,,0.6801930360268341,10,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0375,ch000,0.806362,LATE,BM25,,12.100366010093607,,0.6581550590336174,11,True,run_20260201_223201
69,69_c04,In search of the castaways,castaways_ch000_w0384,ch000,0.82594,LATE,BM25,,11.63266485694529,,0.6224623360430737,12,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0376,ch000,0.808581,LATE,BM25,,19.586698523741617,,1.0,1,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0411,ch000,0.883463,LATE,BM25,,18.58683337533805,,0.9411119201517887,2,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0374,ch000,0.80417,LATE,BM25,,16.589950313051776,,0.8235034512425476,3,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0377,ch000,0.810811,LATE,BM25,,14.500093178937899,,0.7004191793469349,4,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0367,ch000,0.78894,LATE,BM25,,13.427835405099511,,0.6372674618333505,5,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0381,ch000,0.819412,LATE,BM25,,12.763172961264655,,0.5981214878716136,6,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0378,ch000,0.812975,LATE,BM25,,11.82149669050964,,0.5426605014456672,7,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0368,ch000,0.791129,LATE,BM25,,11.671302115975859,,0.5338146384690096,8,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0375,ch000,0.806362,LATE,BM25,,11.431816543470623,,0.5197098909051003,9,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0380,ch000,0.817283,LATE,BM25,,10.818965734814832,,0.48361541615239445,10,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0366,ch000,0.786793,LATE,BM25,,9.94583121168063,,0.4321912660070955,11,True,run_20260201_223201
69,69_c05,In search of the castaways,castaways_ch000_w0379,ch000,0.815126,LATE,BM25,,8.508709245308687,,0.34755049895720613,12,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0149,ch000,0.321502,EARLY,BM25,,8.71469545816863,,1.0,1,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0155,ch000,0.334517,MID,BM25,,7.997854219034151,,0.8700885183941324,2,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0116,ch000,0.249923,EARLY,BM25,,7.41968515051084,,0.7653082738852681,3,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0129,ch000,0.277732,EARLY,BM25,,7.345803638979184,,0.7519188982433936,4,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0126,ch000,0.271185,EARLY,BM25,,7.015214047814303,,0.6920069104180797,5,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0130,ch000,0.279882,EARLY,BM25,,6.932351418570329,,0.6769899075628313,6,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0180,ch000,0.388492,MID,BM25,,6.730755174519236,,0.640455086013673,7,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0255,ch000,0.549732,MID,BM25,,6.510679999872157,,0.600571370565616,8,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0131,ch000,0.282071,EARLY,BM25,,6.437207103793449,,0.5872560473582297,9,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0141,ch000,0.304091,EARLY,BM25,,6.382762712395324,,0.5773892160913787,10,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0151,ch000,0.325802,EARLY,BM25,,6.0782084676955215,,0.5221955539548664,11,True,run_20260201_223201
50,50_c01,In search of the castaways,castaways_ch000_w0453,ch000,0.973479,LATE,BM25,,5.830902673792795,,0.4773768962916855,12,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0131,ch000,0.282071,EARLY,BM25,,12.160290512111745,,1.0,1,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0123,ch000,0.264828,EARLY,BM25,,12.158877444591308,,0.9998046041391194,2,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0132,ch000,0.284268,EARLY,BM25,,10.542360568386215,,0.7762762149532179,3,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0122,ch000,0.262645,EARLY,BM25,,10.30154669681435,,0.7429770037922141,4,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0011,ch000,0.025437,EARLY,BM25,,10.053248997924264,,0.7086429454916527,5,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0061,ch000,0.131713,EARLY,BM25,,9.377054070015577,,0.6151402018853256,6,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0127,ch000,0.273298,EARLY,BM25,,9.247703470495368,,0.5972538862046259,7,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0109,ch000,0.234751,EARLY,BM25,,8.727149388979232,,0.5252728156459258,8,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0140,ch000,0.301878,EARLY,BM25,,8.548241495467067,,0.5005338266269561,9,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0152,ch000,0.327953,EARLY,BM25,,8.452030297558695,,0.4872299543280219,10,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0121,ch000,0.260441,EARLY,BM25,,8.324549898649705,,0.4696022458640075,11,True,run_20260201_223201
50,50_c02,In search of the castaways,castaways_ch000_w0063,ch000,0.135965,EARLY,BM25,,8.229671520307434,,0.4564826729157771,12,True,run_20260201_223201
